name,price
Tyler Aguilar,189.4240188
Jennifer Cox,214.0839914
Patrick Craig,109.7774253
William Davis,230.6727985
Jessica Silva,51.54011885
Lauren Orozco,148.4362435
Destiny Johns,29.87592516
Kimberly Davis MD,191.0202039
Andrea Collins,120.3592701
James Tate,243.2886173
Kimberly Schneider,225.6211411
Jennifer Smith,238.5277597
Jonathan Davis,99.92432545
Michelle Ortega,4.451817194
Stacey Walker,252.6549552
Robert Thomas,289.9493105
Adrian Cochran,240.25039
Christian Mcintosh,282.4562436
Deanna Torres,168.74778
Lisa Lucero,102.0789344
Nicole Francis,97.31872667
Deborah Miller,35.56153583
Karen Boyd,168.9221456
Danielle Johnson,294.5326349
James Hawkins MD,283.3012103
Sarah Chapman,244.2598125
Suzanne Medina,44.77447505
Jennifer Glass,38.76661087
Stacy Willis,264.7533347
Anna Mendoza,136.9629346
Danielle Cain,65.54956096
Carla Jones,48.46000784
Jennifer Davis,72.76952456
Matthew Diaz,82.23430227
Julie Leon,244.6608187
Evan Page,278.4663939
Matthew Valdez,258.0395733
Jared Myers,219.0452775
Jason Davis,115.0207405
William Valdez,89.02384223
April Owen,50.42365048
Mark Bridges,175.2377036
Mr. Andrew Rivera,135.4627468
Scott Martinez,152.4120971
Christopher Lloyd,71.43232101
Denise York,254.7595758
Susan Hartman,188.6905178
Tonya Reed,149.7223124
Michael Wilkinson,196.7378595
Richard Reyes,210.2281313
Mr. Evan Russell,149.7074898
Evan Smith,37.52689329
Victoria Jones,96.09334955
Cheryl Moore,141.8886656
Joshua Pittman,178.5909217
Mary Cooper,215.5755605
Jessica Delgado,278.9894291
Brian Pearson,112.250635
Kathryn Lamb,159.2021671
Jordan Cruz,147.7997987
Dr. Edward Brooks,17.23870373
Brent Castaneda,30.42960613
Brenda Wright,144.7183283
Samuel Dyer,94.10988372
Brian Bryant,18.27670854
Ms. Kimberly Wood,210.9966109
Brittany Garcia DDS,81.57859097
Trevor Byrd,207.2588291
Larry Herrera,148.8252998
Joseph Owens,177.455429
Gregory Peters,140.1640527
Miss Amber Burnett,282.1055449
Jason Malone,23.1493309
Jordan Pugh,159.5131842
Daniel Welch,262.0282047
Tiffany Marquez,223.2442366
Christopher Smith,173.3854615
Johnathan Weeks,227.7443218
Jeffrey Thompson,221.7702864
William Ward,163.6899432
Kristin Bauer,230.8968261
Maria Johnson,294.9102214
Carlos Adams,18.00927776
Matthew Salazar,210.4822699
Colleen Garner,107.3953952
Nicole Miller,184.2601731
Nancy Frazier,55.78072503
Martin Morris,121.6337335
Robin Jones,84.96359616
Natasha Martinez,49.64785747
Jonathan Terrell,273.7167567
Jeffrey Marshall,134.0090933
Kelly Smith DDS,188.9252981
Heidi Vazquez,220.9176271
Charles Powell,144.2843231
Sarah George,42.51649273
Erik Reynolds,58.76426575
Jamie Barker,123.7311917
Samantha Jimenez,94.3726563
Lisa Crawford,211.0606039
Andrew Carter,117.2739046
Suzanne Goodwin,1.609752661
Amanda Navarro DVM,177.6832082
Michelle Jones,45.85617618
Leah Perez,178.3656625
Brian Powell,273.510221
Jeffrey Santos,180.3276511
Michael Holland,53.8008955
Elizabeth Cardenas,236.0341015
Theodore Roberts,201.6899645
Ms. Katrina Zamora,232.6531654
Elizabeth Garcia,17.67269032
Julie Johnson,201.41639
Shelby Jackson DDS,287.4389232
Krystal Boyle,270.8316252
Laura Sandoval,161.3758954
Garrett Clark,159.7777209
Jeremy Anderson,122.5691008
Mr. Charles Gonzalez,283.7296907
Christina Brown,45.04038062
Madison Dunn,86.98702768
George Barry,218.9980742
Nicholas Caldwell,107.3920712
Dr. Michael Green,230.1101804
Brian Wyatt,87.79995808
Jason Medina,265.7072421
Ashley Solis,41.98196192
Sarah French,58.79671812
Stephanie White,94.11128367
Ryan Garcia,287.7466467
Joseph Bartlett,165.0313896
Joshua Miller,192.4250462
Cory Cummings,145.7002824
Megan Anderson,136.474184
Jennifer Nguyen,69.2104724
Pamela Hughes,298.9159906
Tiffany Scott,294.1060458
Eric Williams,252.2482054
Maurice Stewart,224.812074
Michael Kelly,282.1057733
Bruce Smith,128.6859253
Elizabeth Conner,135.3973609
John Drake,70.89854013
Bethany Acosta,52.07182274
Stanley Conway,254.5111316
Christine Campbell,164.9157824
Carolyn Estrada,132.3358874
Michael Wilson,91.81086195
Elizabeth Cooper,132.6976545
Tonya Moore,175.8939724
Alexandra Woods,270.8175454
Heather Bonilla,6.574397982
Yolanda Petty,227.6428642
Matthew Wilson,159.9656876
Justin Hamilton,156.8719273
Jordan Brown,195.4517308
Sharon Hill,95.45118376
Michael Anderson,211.4603563
David Roberson,94.66308704
Jacob Burns,78.06882657
Lauren Guzman,176.3788258
Joseph Davis,126.7781151
Kevin Pope,49.91414175
William Vargas,31.70748391
Daniel Garcia,133.3460152
Timothy Evans,50.80808723
Brian Vega,266.2238881
Jacob Mcdonald,284.0239352
Kathleen Harris,298.51618
Robert Mcconnell,241.378996
Julie Hall,154.4659446
James Lopez,226.1920691
Tracy Williams,65.98125866
Gina Zimmerman,204.6175593
Emily Oneal,85.28995681
Sarah Hernandez,234.57377
David Jones,234.6206052
Paula Hill,63.64909293
David Morrow,287.9427754
Lisa White,111.7109976
James Patrick,222.9116022
Kirk Donaldson,201.9210361
Joshua Farrell,265.0339164
Kathryn Parker,293.3834974
Tracy Elliott,204.0464376
Joshua Green,294.824541
Tara Jones,204.0004606
Sean Sullivan,7.92936954
Jessica Castillo,269.014641
Evan Pruitt,26.96204098
Thomas Garza,8.704469199
Michael Harvey,200.6604955
Edward Ramos,67.66849871
Karen Shaw,206.0148582
Joanne Foster,253.6035532
Andrew Fisher,113.943932
John Gonzales,68.4867515
Christine Cohen,73.86255455
Grace Olson,110.7057211
Daniel Gutierrez,226.1899733
Sarah Joseph,231.1225551
Jennifer Scott,248.7429234
Stephen Little,170.0791058
Matthew Garcia,129.7739902
Abigail Fritz,59.49004263
John Todd,232.4115026
Martha Williams,28.71025876
Kimberly Peters,104.8759394
Robert Donaldson,202.5333881
Matthew Smith,139.135674
Leslie Taylor,270.7874793
Antonio Hancock,19.19014636
Eric Williams,187.4451253
Dr. Patricia Hall,212.1101366
Christian Lopez,288.0472358
Timothy Scott,188.6920146
Jessica James,121.2432051
Stephanie Sandoval,20.56755315
George Williams,210.7316474
Jessica Larsen,125.5411821
Francisco Holland,210.5141761
Donna Morrow,12.40253227
Ashley Browning,190.6062609
Beth Rivera,204.1634681
Catherine Morris,187.0421179
Amy Smith,65.62676654
Jennifer Jenkins,200.8817306
William Serrano,18.99343957
Matthew Deleon,129.3721804
Rhonda Marshall,67.36839823
Alexa Bond,143.645776
Sarah Soto,168.387144
Sean Harris,40.13603389
Edward Smith,180.5029996
Lori Allen,266.3114716
Charles Kelly,182.3407682
Jerry Bennett,43.79849172
Justin Beck,220.7640313
Jonathan Villa,274.5707389
Alexander Castro,168.7249764
Andrea Russell,29.06409425
Cindy Jackson,116.9406196
Kristina Hogan,99.188991
Kimberly Harris,156.3667941
Melissa Le DVM,281.1517371
Scott Williams,297.9190465
Thomas Thomas,262.0676977
Dylan Hernandez,254.780715
Wendy Giles,127.3979528
John Vazquez,33.2126417
Jessica Wilson,198.9510981
Daniel Le,256.3616883
John Torres,41.39498289
James Hall,126.3019633
Michele Jones,290.8146972
Melissa Perez,87.34573823
Rachel Goodwin,243.209499
Kimberly Owens,233.2270628
Omar Wilcox,89.1845712
Tiffany Cannon,62.51442221
Matthew Snyder,236.3802426
Morgan Malone,2.477439712
Ronald Mendez,261.9626586
Brian Butler,112.7687731
Rachel Rogers,51.44611646
Kyle Murphy,206.797128
John Adams,48.97508074
Charles Walter,186.0999599
Jessica Reid,210.7431031
Michelle Garcia,137.9256645
Todd Brady,175.897456
Carolyn Gomez,238.4859303
Matthew Bailey,63.08805582
Matthew Davis,268.9752103
Tamara Smith,265.0371201
Jessica Whitaker,175.6567761
Lynn Kaufman,115.2979571
Kristin Edwards,211.5754007
Eduardo Patrick,106.3690415
Matthew Duncan,295.4379083
Marcia Ramos,265.6710722
Jesse Chambers,171.1200321
Paul Hill,182.0833205
Kristen Kirk,125.5934315
Gina Henderson,255.501087
Jesse Wright,122.4465186
Christina Gibbs,191.6803467
Jacqueline Miller,127.7922285
Tracy Lopez,228.8716655
Victoria Jones,27.69610846
Gabriel Rose,171.8601179
Melanie Perry,80.12598845
Alison Valdez,298.9073462
Benjamin Coleman,266.783314
Alex Baker,287.0000288
Peter Alexander,176.2909274
Katie Chang,1.783019817
Victoria Stafford,88.31350124
Tyler Lopez,22.31986493
Heather Downs,299.877489
Ruth Carrillo,160.3805194
Ronald Shaffer,268.0256152
Jacob Stephenson,32.66060701
Samantha Johnson,210.4675494
Carlos Washington,91.08006463
Stephanie Burnett,288.4998907
Curtis Flynn,14.67965922
Donna Hancock,209.0228644
Thomas Perez,257.7402496
Courtney Hudson,67.19182338
Sheri Kline,134.5448284
Mr. Jeff Baker,114.3596912
Sylvia Sexton,47.3197378
David Jordan,157.1589914
Todd Ward,23.34203366
William Powell,59.31805853
Kenneth Martin,95.53949038
Andrew Cox,11.08305501
Louis Blanchard,286.2335723
Victoria Higgins,198.7231007
Kaylee Berry,223.8689998
Elizabeth Duncan,186.4520606
Bryan Price,62.80149966
Robert Johnson,58.5176062
Stephanie Molina,221.559314
Justin Griffin,269.0507254
Jennifer Novak,119.6501969
James Smith,264.7265039
Lisa Meyers,36.24272506
Gary Thompson,246.723622
Rachel Maxwell,16.23735266
Michael Warren,205.9732811
Amanda Alexander,288.0402668
Mr. Thomas Brown DDS,94.86295432
Melissa Perez,8.902708367
Amy Johnson,113.435949
Devin Lewis,295.7543656
Jacob Hogan,293.0459997
Zachary Russo,35.71760127
Shannon Thomas,43.06552432
Joshua Perez,209.1347923
Joshua Jimenez,200.4773715
Teresa Harris,169.2551913
Courtney Morse,189.2723424
Jeffrey Murray,135.7651034
Kayla Mcintyre,18.02537214
Marvin Williams,166.9344668
Robert Chang,231.5703751
Briana Johnson,135.971903
Joe Bishop,172.8181144
Terri Herring,17.81086158
Jean Young,61.48897998
Carla Jackson,270.2351529
Tara Chavez,205.7526123
Jeffrey Ware,259.1779558
Barry Randolph,131.5567898
Eric Hoffman,74.67573983
Jacqueline Walters,50.60985771
William Miller,179.7676599
Daniel Perez,184.4318222
Kimberly Larson,146.6887868
Brian Finley,278.5043093
Kristin Wagner,126.673503
Kelly Hayden DVM,10.42459329
Jessica Dixon,212.7831191
Kathleen Rodriguez,140.1703787
Tyler Johnson,109.7916951
Nicholas Joseph,40.99606439
Wendy Grant,115.1206132
David Burton,32.03095178
Luke Carpenter,164.2519861
Jesse Johnson,224.9667902
Marcus Sims,43.3758538
Katherine Daniels,264.4529598
Cynthia Smith,119.4262479
Angela Nichols,272.5458824
Mallory Jenkins,254.8148748
Nicole Shea,107.0120513
James Clark,17.53058053
Mr. Brandon Valdez,250.5637583
Anthony Mitchell,112.7168971
Stephanie Gutierrez,259.0366509
Charles Clarke,50.93032053
Alexander Hamilton,254.2803327
Jerry Daniels,204.2156985
Casey Baker,296.9395793
Shirley Nguyen,9.011665323
Jesse Brown,247.3282318
Valerie Owens,238.1037141
Alicia Sharp,243.622929
Sherry Jensen,13.83951571
William Garcia,258.1809089
Barbara Freeman,141.890534
Rebecca Zimmerman,293.373272
Patricia Velasquez,249.9479246
Ronnie Clark,272.908659
Timothy Rose,65.74326968
Joshua Ramirez,64.54997394
Joseph Dawson,111.0171384
Robert Rios,87.31797988
Karen Mitchell,277.2511543
Patrick Greene,7.259436115
Matthew Nelson,295.3146887
Melissa Smith,70.04282129
Amy Johnson,78.26892103
Edgar Ellis,208.6777041
Olivia Rivera,104.8094951
Kelly Leblanc MD,40.20849552
Jennifer Anderson,17.90633335
Tammy Clark,125.0672217
Jennifer Marquez,21.63604687
Cory Silva,36.24541189
Mackenzie Moon,264.9268902
Larry Wade,126.3049676
Diana Shaffer,37.50406255
Stephen Smith,168.1895294
Kendra White,265.1085587
Lindsey Williamson,280.3953974
Wanda Hale,106.0997985
Jillian Davies DDS,10.64366962
Douglas Thomas,119.0382607
Jennifer Davis,153.0526538
George Holmes,44.38614111
Marissa Webster,105.4378241
Anna Boyle,80.47552199
Paul Gillespie,174.6815735
Autumn Johnston,132.780344
Tracey Norton DDS,118.0225331
Amy Flynn,128.6739798
Melissa Davis,72.58977535
Vincent Mitchell,78.43990466
Gregory Martin,144.6915752
Robert Coffey Jr.,117.3205633
Melissa Montgomery,101.4845534
Krystal Cunningham,296.536062
Scott Lee,163.4878508
James Murray,28.59025756
Hunter Stokes,3.582742282
Jasmine Austin,33.90382995
Grant Summers,51.78034157
Sarah Spencer DDS,271.6023676
Brianna Lewis,192.617676
Mrs. Rhonda Martin DVM,145.6455553
Dennis Lawrence Jr.,161.3584294
Michael Stewart,245.4400987
William Wilkins,22.90555849
Rebecca Jimenez,142.590737
Kathleen Roman,15.10135967
Billy Smith,22.53181535
Nicole James,101.913846
Allison Holt,12.7990102
Amanda Johnson,19.17461281
Michael Spencer,171.890946
Brandi King,30.05366744
Alexander King,23.47063099
Nicole Sampson,207.6385148
Savannah Bell,22.05563858
Jessica Harris MD,103.7031099
Lauren Gallagher,266.215602
Jack Townsend,93.27791862
Jamie Nguyen,228.9953328
Ann Price,266.323001
Michael Rodriguez,224.0452951
Heather Davidson,219.8337855
Marie Green,146.6406753
Lori Tapia,147.3422789
Kayla Alvarado,127.2410425
Susan Crosby,200.3652912
Nathan Harris,163.8731027
Michael Daniel,4.582288435
Ashley Jones,53.14943439
John Wright,91.35592502
Melissa Jordan,294.2154133
Carrie Jackson,232.6768105
Rebecca Anderson,183.1702424
Paul Powell,105.1162169
Shawn Baxter,81.03527984
Sarah Wright,141.0101793
Kimberly Romero,235.624084
Matthew Washington,186.5044837
Kirk Hayden,148.2501795
Traci Kelley,41.56298339
Isabella Chen,129.6921072
Melanie Salazar,292.8461055
Stephanie Lewis,76.43122945
Christopher Hensley,249.1556558
Terry Vincent,242.9859001
Jason Alvarado,95.92027624
Michelle Evans,257.2373034
Dennis Benitez,87.11980487
Troy Garcia,181.4054634
Albert Davila,113.2109822
Candice Rivera,42.88132073
Cole Edwards,244.0779245
Danielle Johnson,31.63041433
Justin Ramirez,146.3464935
Elizabeth Griffith,205.7783782
Kristin Clay,260.3474682
Joseph White,65.20753493
Marissa Holmes,59.40240228
Michelle Hamilton,91.62237167
Christopher Alvarez,126.025264
Craig Hogan,136.7126938
Mr. Manuel Mcfarland Jr.,221.2061131
Melissa Castillo,281.1608076
Maria Williams,10.21292614
Vanessa Thomas,20.58084145
Gary Obrien,53.39582051
Melissa Holt,252.2818438
Eric Valenzuela,176.52775
Anthony Hardy,4.902725495
Mrs. Karen Johnson,49.41029242
Richard Hunt,249.7511997
Karen Robertson,1.710967532
Adam Jones,56.93252133
Jonathan Fuller,14.71921636
Jason Harris,151.4305855
Danielle Hill,179.8454001
Seth Freeman,224.5526336
Mr. Brian Bradley,158.0176673
Joseph Davis,97.09676869
Sonya Reyes,209.9855308
Michael Castro,243.1786308
Jonathan Collins,101.4620676
Eric Hayes,279.9732949
Eric Moore,77.4205876
Veronica Estes,270.8232516
Timothy Aguilar,133.1135532
Taylor Hunt,138.2042127
Michael Clarke,128.9532357
Cheryl Morse,275.7612746
Jose Page,184.058919
Matthew Kramer,265.3917788
Regina Barrera,185.2134145
Dr. Sean George,53.76304189
Cody Hernandez,180.9265991
Hunter Smith,175.2181525
Andrea Burke,256.3026305
Elizabeth Patterson,290.1129725
Austin Rhodes,158.1182472
Maurice Thompson,224.1265422
Richard Martinez,86.96423972
Brian Hernandez,42.67025555
Samantha Shields,149.8952175
Joseph Walker,282.0494042
Tracy Hernandez,215.0596081
Vicki Fox,41.51250582
Louis Campos,277.9062585
Justin Scott,208.0660064
Megan Vaughn,289.9564106
Mary Hughes,15.21373926
Anita Fleming,58.24742383
Alyssa Melendez,273.6593194
Joshua Foster DDS,253.4093833
Lisa Smith,203.9611381
Kathy Lee,265.446304
Bethany Park,233.6891667
Joshua Butler,239.8213879
Danielle Potter,204.5385362
Kenneth Robinson,152.7840745
Eric Pineda,111.0479315
James Dorsey,68.90463624
Michael Miller,129.6049475
Danielle Martinez,45.94938674
Gary Young,212.2982372
Lisa Decker,275.7158848
Kayla Randolph,232.8220215
Peggy Thompson,124.4664752
Alex Cooper,170.205336
Joanne Wilson,229.6136723
Maria Adams,141.7128665
Julie Horton,276.5816247
Jeffrey Galvan,210.5061915
Christopher Johnson,268.63027
Jennifer Arias,59.59468056
Jocelyn Bell,84.95454821
Eric Brown,133.4007225
Devon Wright,29.21576875
Rodney Robles,158.9838923
Kara Austin,271.4672561
Jeffrey Tanner,203.7433126
Shaun Nunez,153.1987664
Daniel Mccall,143.271503
Frank Owen,233.2015374
Beth Johnson,128.7923576
Joshua Clark,190.9113668
Gary Jones,52.3166247
Nancy Brown,115.9584052
Megan Roach,18.68239346
Lucas Ross,221.1269463
Jerry Tucker,29.95199198
Mr. Trevor Smith,223.4225466
Timothy Robles,76.08225475
Christopher Goodwin,78.12233209
Philip Wilson,22.8431316
Carrie Davis,295.0481315
Michael Daniel,229.951577
Bryan Valenzuela,236.1493796
Mrs. Robin Garner,79.14737521
Angel Thompson,284.7302014
Christopher Morgan,216.0131402
Brittany Walker,163.1107737
Shelby Mann,110.9021852
Jodi Wells,44.01734436
Terri Gibson,92.36081224
Vanessa Hernandez,105.2534499
Maria Russell,114.1452708
Stacy Moses,126.6504703
Amanda Schneider,288.471694
Catherine Lopez,182.0171244
Amanda White,12.31889758
Karina Spencer,128.1490023
Deborah Warren,139.7675022
Erica Dixon,168.6031566
Barbara Gray,140.7466665
Mr. Tracy Davis MD,70.08356954
Deanna Watson,264.5411986
Michael Cox,136.7864833
Amy Myers,92.16016851
Patrick Hunter,170.4134515
Marvin Murphy,212.4152504
Janice Graves,223.7037682
Brooke Pierce,171.9383085
Adam Wells,280.2602417
Amanda Atkins,283.4268495
Gary Ruiz,132.504823
Tina Wallace,72.91326395
Casey Oconnell,16.79606077
Nancy Mendoza,281.3890295
Luis Nguyen,34.19827441
William Graves,111.5016422
Sean Brennan,269.2286668
Matthew Sellers,53.50349547
Dorothy Bradley,199.459603
Haley Flores,252.2914062
Melissa Johnson,32.70467677
Samuel Tran,199.8864146
Amanda Patterson,49.03325819
Albert Roach,183.3743011
Jamie Huffman,36.83993962
James Hamilton,265.6302103
Joseph Bird,18.06044758
Sarah Contreras,141.4141417
Joshua House,65.77031576
Tamara Molina,255.2535664
Max Maxwell,240.0443014
Jason Daniels,269.6365982
Jordan Coleman,250.0974184
Jasmine Jones,33.93281405
Jessica Garcia,231.8803086
Aaron George,138.812708
Chelsey Anderson,41.35053236
Rebecca Perez,146.2313884
Duane Thompson,75.06433497
Curtis Clayton,138.0563371
George Gonzalez,221.5737986
Casey Ford,94.18806784
Margaret Johnston,61.24599434
Eric Mcclure,238.8775355
Nathan Taylor,4.820334075
Kayla Parker,222.3600766
Doris Obrien,206.9493221
Brooke Taylor,34.74615015
Kathryn Garrett,266.1885038
John Cruz,205.1406652
Christina Cannon,98.5941474
Susan Lewis,269.3323662
Pamela Sanchez,193.7780783
Ms. Stacey Wiley DDS,200.3904296
Melissa Johnson DDS,201.4509484
Lori Morris,38.0476094
Daniel Soto,225.1621402
Karl Davis,92.08925112
Lisa Graves,122.8564118
Eric Ray,178.344085
Mark Garcia,229.2470277
Allison Alvarez,275.3024614
Rachel Williams,44.81715456
Linda Mitchell,47.44468727
David Shelton,158.7084813
Vanessa Long,121.744973
Misty Martin,176.9310069
Daniel Gregory,132.8910493
Mitchell Jones,253.9716803
Dawn Scott,246.036131
Emily Horn,287.4666523
Catherine George,14.61491995
Hunter Carlson,218.0977601
Thomas Baldwin,275.4145594
Amy Sellers,91.87350268
Alicia Clark,241.5859155
Sara Lewis,158.863849
Ashley Lopez,77.89293291
Terry Alvarado,161.9498178
Danielle Sandoval,83.13645641
Jesse Jones,214.8029616
Lisa Hess,133.2037916
Christina Mason,284.4863867
Mary Bell,32.08889594
Martin Ramirez,1.10921244
Stacy Smith,161.8260635
Carla Rodriguez,113.1454481
Johnny Stout,134.002236
Mrs. Jennifer Rodriguez,256.0154481
Michelle Thompson,196.6754605
Lisa Lyons,148.9559785
Michael Coleman,262.2090763
Lindsey Williams,99.95620763
Karen Hoffman,186.1046153
Jenny Jones,189.5577104
Steven Knight,282.995761
Michael Franklin,116.8742571
Mason Ross DDS,235.5549236
Terry Levine,151.5220714
Catherine Fletcher,36.59268024
Deanna Jones,196.9406069
Christopher Mitchell,22.42047146
John Owens,191.4434257
Stephanie Davis,287.1991494
Joseph Ford,264.9354841
Matthew Russell,141.2492947
Danielle Burke,75.90363417
Stephanie Cunningham,220.9939809
Brian Proctor,263.6358197
Michael Swanson,291.5713603
Daniel Santos,49.26348169
April Hoffman,203.4855796
Stephanie Thomas,249.666722
Brianna Garcia,183.3322335
Shannon Berger,125.2597844
Mrs. Kathleen Mays,238.1656066
Michelle Park,150.4001203
Laura Reynolds,20.08924577
Ashley Kaiser,218.399504
Reginald Owens,46.55328685
Michael Conway,84.09316114
Sheila Pham,5.713231688
Christie Smith,70.21735457
Allison Carroll,27.65684629
Donna Perez,187.3279401
Sierra Richmond,299.4492042
Steven Wallace,173.0025685
Jeremy Thompson,106.6102612
Jennifer Mccormick,142.7564741
Eric Garcia,27.56450393
Matthew Beasley,248.9927372
Jason Robinson,249.4550365
Vicki Espinoza,285.9638855
Steven Snyder,182.0351514
Michelle Randolph,70.72106315
Michelle Francis,10.01541777
Steven Baker,293.7505039
Zachary Johnson,36.97003142
Marc Velasquez,174.3901749
John Carr,50.11746076
Kimberly Castillo,243.873678
Jay Lopez,286.8001088
Amanda Bridges,81.85722081
Jessica Swanson,60.96199005
Jose Gonzalez,77.84428182
Teresa Wright DVM,67.20289619
Michael Gutierrez,185.8465011
Hannah Marshall,251.8797929
Janice Davis,290.3767318
Jessica Crawford,254.2161442
Brian Bean,293.1768543
Edward Perez,217.694778
Adam Miller,49.28081579
Veronica Gray,140.9945255
Linda Turner,238.5612942
Debra Roberts,69.38949206
David Sampson,77.05304682
Sarah Cochran,138.6132102
Regina Holland,151.2011694
Mario Ortiz,27.08442817
Maria Gonzalez,164.6440389
Albert Perez,163.1980752
Daisy Mccarthy,87.96439172
Anna Leonard,75.54719134
Catherine Mosley,188.3490593
April Miranda,82.64651651
Michael Walker,288.9294858
Abigail Lam,255.3722151
Alan Graham,92.78682106
Jennifer Diaz,77.85479921
Sean Rogers,186.3926468
Anthony Jackson,200.012596
William Taylor,117.9694277
Richard Robinson,200.9108703
Nicholas Barnes,219.4003858
Brittany Austin,233.7352503
Robin Schmidt,96.69826813
Kendra Monroe,226.0007767
Nancy Grant,23.79829866
Nicole Grant,155.9845125
Courtney Thompson,52.85276041
Jeanette Washington,291.525558
James Yates,224.8736142
Justin Knox MD,115.9751733
Melissa Thompson,200.8616238
Steven Lee,140.357855
Allison Fisher,231.493857
Mark Phillips,197.2517291
Elijah Harrison,151.5804694
Paul Farley,9.419976358
Jennifer Cole,47.39545601
Michael Tucker,146.7478801
David Steele,276.1640965
Monica Hodges,203.3130423
Scott Wallace,23.24585982
Antonio Paul DDS,93.39602908
Melissa Wright,68.62696415
Stephanie Price,27.22765203
Denise Kennedy,233.4665428
Melissa Walsh,177.8587959
Leslie Spence,156.2011959
Dr. Rachel Walker,144.4395327
Donald Horn,13.06347134
Christopher Rojas,94.08806986
Robert Crawford,216.6530778
Larry Brown,174.1807324
Becky Swanson,245.854615
Gary Howard,25.93975342
Christopher Marks,111.8467919
Bonnie Alexander,136.6295853
Brandon Stevens,77.20691708
Lori Guerra,99.72772588
Michele Alvarado,243.9872024
Christine Lee,8.809339101
Jamie Fry,159.7067216
Christopher Perez,102.943584
Matthew Carter,194.2873257
Jason Hunter,78.76406316
Tyler Henry,186.9624462
Tiffany Harris,17.69659156
Matthew Young MD,39.12254966
Juan Brewer,152.9624792
Mark Riggs,44.1758436
Brittany Stewart,273.5307309
Terry Davis,271.779368
Jessica Oneill,157.5131207
Kimberly Ortiz,55.25093947
Zoe Walls,248.8666069
Sara Wallace,155.8794176
Nicole Jenkins,291.5121227
Austin Kelly,85.87572125
Sarah Knox,169.1586193
Alison Carroll,115.3401313
Robert Buchanan,163.3260388
Penny Wilson,178.7969799
Leslie Perez,77.95375736
Brittney Marquez,149.1772445
Andrew Bird,265.9158101
Maria Hughes,12.57040265
Clayton Williams,31.850547
Mary Pittman,92.02540242
James Garner,81.96609867
Randy Middleton,117.0928987
Alexis Gardner,83.35923458
Laurie Garner,145.0603215
Danny Bush,111.9976845
Joseph Smith,291.0800293
Edgar Armstrong,185.9187088
Samantha Scott,97.8742131
Troy Coleman,74.57492247
Brian Young,130.9974595
Timothy Perez,113.6574668
Sierra Nguyen,110.8481766
Cynthia Murphy,296.0078137
Julie Diaz,269.4894015
Andrew Silva,46.15639765
Gary Costa,287.0365933
Jasmine Berg,127.1426355
Glenda Brown,85.60391824
Jonathan Boone,172.4624408
Cynthia Jimenez,51.80996198
Cynthia Morgan,283.3294115
Dwayne Browning,14.24525264
Brittany Lewis,150.9075783
Zachary Johnson,139.6464165
Kayla Wilson,48.84395071
Andrew Doyle,245.0864465
Jennifer Parks,12.79843948
Daniel Phelps MD,176.735085
Lindsey Quinn,57.57356582
Brian Walker,34.96349578
Bradley Curry,104.0291615
Roy Cohen,148.4924569
David Black,148.4850266
Julie Gonzales,275.8513843
Paula Williams,190.6605351
James Clark,117.5715047
Christopher Robinson,14.26584056
William Carr,85.40738917
Todd Dunlap,38.32006005
Kimberly Morales,206.4438618
Jesse Welch DDS,267.5034898
Laura Leblanc,205.9617908
Susan Parker,7.389760853
Laurie Harris,229.6976024
Natalie Lawrence,86.76833663
Kara Hanson,275.4377145
Joseph Walker,135.4741342
Gregory Davis,155.6667394
Paul Erickson,192.4996457
Preston Holmes,36.86205402
Joy Buck,40.94451902
Brian Sherman,279.4530254
Brandon Davis,17.82461557
Patricia Hamilton,63.2328385
Shawn Garcia,227.491116
William Stone,48.99103482
Brian Cunningham,294.7646142
Shawn Norman,113.8520429
Evan Ibarra,32.32820193
Logan Porter,157.574472
Kerry Gibson,216.9486908
Christine Parsons,232.117075
Erica Chung,204.1409177
Alan Collins,29.58632408
John Robinson,60.37353075
Monique Santos,82.08256587
Nicole Mason,190.2387349
Michael Knight,238.7576833
John Bishop,18.29168554
Christopher Odom,282.9931871
Michael Walker,149.8428493
Crystal Wall,187.5868027
Christian Ramirez,258.4106206
Kevin Rowland,185.6410425
Candice Mcintosh,266.2706673
Leslie Hoffman,282.0595113
James Johnson,263.3739193
Jennifer Shepherd,183.9723914
Susan Tucker,187.4994162
Michele Harvey,271.0984188
Teresa Collins,186.971541
Jonathan Leblanc,128.2066648
Stephanie Morgan,209.8417398
Michael Duran,67.48301306
Daniel Cannon,193.3728586
Kayla Butler,157.4052214
Jimmy Harrell,162.6953645
Jeffery Fuentes,32.984417
Lucas Rivera,280.9708055
Mark Le,197.9575702
Taylor Myers,92.37292177
Robert Berger,41.58251872
Victor White,71.28349376
Caroline Powell,59.57791041
Erica Austin,225.3624114
Douglas Henry,260.1867786
Monica Miller,45.66425505
Kimberly Martin,42.84980233
Felicia Larson,184.2056338
Cassandra Frazier,19.26672707
Heather Phelps,119.0145624
John Hart,181.2802443
Meredith Moore,84.42598279
Isabel Pratt,24.78342559
Misty Martin,269.9902036
Jessica Richards,64.72664573
Margaret Campbell,174.2986324
Michael Frazier,47.5799292
Michael Sharp,115.6658502
Cindy Pena,152.2234362
Jacob Dominguez,153.4779672
Cody Scott,66.56588387
Nicole Coffey,118.1952751
Crystal Snyder,155.4661092
Matthew Love,285.0975409
Marcus Ortega,188.1094588
